sin,salary_group
710 234 170,40k-50k
142 667 021,30k-40k
746 032 176,30k-40k
506 418 227,10k-20k
532 806 825,5k-10k
806 745 287,80k-90k
473 425 080,Over 100k
271 640 740,50k-60k
180 341 562,5k-10k
408 528 537,50k-60k
386 025 522,40k-50k
732 087 168,30k-40k
204 456 651,60k-70k
356 450 288,60k-70k
340 865 229,Over 100k
832 640 585,5k-10k
467 523 544,70k-80k
852 307 388,60k-70k
271 276 834,80k-90k
543 043 111,10k-20k
652 840 877,80k-90k
482 456 050,60k-70k
815 073 457,30k-40k
718 550 320,30k-40k
043 172 139,30k-40k
246 610 729,80k-90k
130 741 762,Over 100k
862 270 170,40k-50k
486 104 557,50k-60k
610 816 548,10k-20k
260 854 450,40k-50k
742 266 109,5k-10k
860 155 688,Over 100k
588 533 208,80k-90k
344 117 734,40k-50k
560 844 656,30k-40k
052 462 769,60k-70k
183 743 202,Under 5k
271 430 688,50k-60k
625 576 046,10k-20k
371 103 888,Over 100k
628 627 101,50k-60k
513 044 685,5k-10k
471 670 612,30k-40k
144 730 736,Over 100k
820 867 257,40k-50k
556 401 487,Under 5k
077 461 168,70k-80k
561 271 032,20k-30k
884 023 177,70k-80k
661 844 274,70k-80k
344 317 714,10k-20k
418 376 109,30k-40k
027 583 277,90k-100k
682 037 122,70k-80k
768 041 675,Over 100k
453 781 700,40k-50k
471 306 712,Under 5k
473 865 244,70k-80k
315 473 124,40k-50k
681 406 518,40k-50k
716 552 062,20k-30k
803 325 729,40k-50k
864 855 606,Under 5k
504 334 715,10k-20k
442 655 684,10k-20k
068 322 775,Over 100k
246 740 765,Over 100k
117 086 470,5k-10k
671 148 062,50k-60k
806 275 277,10k-20k
480 335 876,5k-10k
315 085 621,50k-60k
822 537 601,Over 100k
617 017 447,Over 100k
034 587 717,10k-20k
716 530 878,40k-50k
620 558 312,40k-50k
701 652 646,Over 100k
253 762 884,60k-70k
583 460 225,5k-10k
374 381 051,10k-20k
107 724 460,20k-30k
623 417 011,10k-20k
803 572 270,40k-50k
073 168 825,90k-100k
871 628 020,50k-60k
172 062 747,80k-90k
461 801 870,30k-40k
032 255 887,50k-60k
302 287 750,10k-20k
753 467 026,10k-20k
764 564 514,10k-20k
438 551 707,70k-80k
766 207 252,20k-30k
528 603 186,Over 100k
381 320 472,80k-90k
086 614 526,Over 100k
773 213 806,80k-90k
827 327 057,Over 100k
201 267 382,40k-50k
225 830 645,10k-20k
305 344 251,Under 5k
850 143 389,Under 5k
831 201 587,80k-90k
176 406 411,20k-30k
431 674 506,60k-70k
546 570 268,20k-30k
022 664 171,10k-20k
726 711 047,30k-40k
516 275 062,40k-50k
021 627 880,60k-70k
258 340 769,40k-50k
558 846 010,30k-40k
033 255 886,90k-100k
627 551 807,Under 5k
385 501 838,5k-10k
374 475 614,40k-50k
314 718 602,Under 5k
476 576 202,40k-50k
413 813 809,10k-20k
017 782 350,Over 100k
205 882 665,80k-90k
165 344 201,Under 5k
467 714 606,10k-20k
810 837 658,80k-90k
568 268 056,Over 100k
331 022 582,Over 100k
778 311 407,5k-10k
713 762 052,40k-50k
615 806 445,20k-30k
708 723 127,10k-20k
778 211 037,80k-90k
033 771 858,Over 100k
338 140 775,10k-20k
184 304 319,90k-100k
115 376 022,50k-60k
123 881 534,20k-30k
705 685 220,Over 100k
544 601 750,10k-20k
174 466 011,5k-10k
320 425 531,20k-30k
872 562 384,10k-20k
370 273 815,Under 5k
102 833 878,10k-20k
540 143 385,Under 5k
057 681 678,Under 5k
761 162 809,40k-50k
266 740 851,Under 5k
133 087 718,Under 5k
413 064 759,20k-30k
253 267 082,Under 5k
128 076 676,50k-60k
740 765 417,30k-40k
164 428 674,60k-70k
658 106 778,20k-30k
660 822 172,Over 100k
345 170 658,30k-40k
177 182 037,20k-30k
178 802 260,80k-90k
642 046 189,5k-10k
665 072 146,10k-20k
627 437 106,10k-20k
833 502 271,40k-50k
027 614 510,Over 100k
610 554 768,Over 100k
116 654 708,5k-10k
418 706 651,50k-60k
668 820 475,5k-10k
408 623 759,40k-50k
388 702 110,5k-10k
667 205 512,5k-10k
713 304 129,20k-30k
186 744 314,30k-40k
103 228 870,5k-10k
125 183 061,20k-30k
681 054 318,80k-90k
266 552 801,Under 5k
647 650 456,10k-20k
416 837 805,20k-30k
813 772 654,5k-10k
850 371 527,90k-100k
478 530 710,Over 100k
817 013 527,Over 100k
433 771 854,90k-100k
685 526 824,20k-30k
253 862 544,40k-50k
246 572 309,10k-20k
230 746 752,80k-90k
267 082 659,Over 100k
761 220 649,10k-20k
620 451 351,20k-30k
168 773 414,40k-50k
072 385 321,Over 100k
872 310 727,50k-60k
758 601 520,10k-20k
415 016 641,5k-10k
042 652 131,10k-20k
645 145 087,50k-60k
618 038 178,20k-30k
247 255 334,Over 100k
652 032 871,10k-20k
388 547 614,20k-30k
772 266 045,Under 5k
678 625 724,Under 5k
270 433 188,40k-50k
126 724 087,5k-10k
304 711 831,30k-40k
166 177 022,Over 100k
644 718 264,40k-50k
722 034 535,10k-20k
237 655 022,10k-20k
046 231 189,10k-20k
064 855 810,70k-80k
628 508 566,Under 5k
711 356 048,5k-10k
627 037 252,10k-20k
170 273 247,10k-20k
188 022 669,90k-100k
682 287 354,30k-40k
055 834 436,10k-20k
610 847 345,5k-10k
466 158 854,80k-90k
560 162 752,10k-20k
837 150 127,30k-40k
711 786 624,30k-40k
288 560 469,10k-20k
732 056 858,80k-90k
516 016 888,Over 100k
684 405 517,5k-10k
127 023 562,80k-90k
766 501 548,Under 5k
864 351 051,Under 5k
205 833 452,50k-60k
143 851 038,80k-90k
677 230 815,80k-90k
688 216 209,40k-50k
043 553 221,20k-30k
033 741 745,5k-10k
286 610 449,40k-50k
502 418 460,10k-20k
720 586 270,Under 5k
507 466 415,20k-30k
041 726 720,40k-50k
265 564 088,5k-10k
601 251 762,Under 5k
378 345 284,10k-20k
881 251 334,10k-20k
522 533 884,10k-20k
441 677 200,30k-40k
586 206 252,Under 5k
865 562 714,80k-90k
761 154 038,5k-10k
118 306 489,5k-10k
640 748 265,80k-90k
743 025 470,50k-60k
413 567 884,30k-40k
376 204 285,30k-40k
605 825 447,10k-20k
617 230 859,60k-70k
884 537 614,Under 5k
753 154 624,40k-50k
620 416 511,Over 100k
872 376 124,30k-40k
260 572 532,70k-80k
356 471 029,70k-80k
511 330 821,30k-40k
401 374 319,Under 5k
128 803 517,Over 100k
381 341 072,Under 5k
667 452 015,20k-30k
376 428 025,80k-90k
465 160 182,80k-90k
260 447 651,90k-100k
566 180 188,Over 100k
345 220 750,Under 5k
523 175 800,90k-100k
547 610 238,Over 100k
517 216 834,50k-60k
608 716 726,Over 100k
776 026 825,Over 100k
146 731 484,10k-20k
437 187 354,50k-60k
408 155 661,40k-50k
381 087 436,5k-10k
205 214 737,30k-40k
778 205 237,80k-90k
537 544 017,80k-90k
126 834 274,30k-40k
068 568 526,20k-30k
123 058 810,Over 100k
442 817 607,10k-20k
582 266 805,40k-50k
553 073 412,10k-20k
304 827 140,5k-10k
356 722 702,30k-40k
701 781 460,5k-10k
734 526 049,5k-10k
658 652 086,10k-20k
065 562 811,40k-50k
826 856 015,5k-10k
702 355 322,80k-90k
672 530 821,90k-100k
126 174 507,80k-90k
611 038 449,20k-30k
641 148 374,30k-40k
854 073 376,40k-50k
283 467 405,Over 100k
688 625 029,70k-80k
137 256 012,90k-100k
283 253 045,10k-20k
061 462 586,40k-50k
208 618 470,Over 100k
126 806 272,30k-40k
233 580 729,90k-100k
654 706 811,20k-30k
710 286 535,Under 5k
233 472 059,Over 100k
076 425 727,20k-30k
705 612 836,Under 5k
623 820 875,70k-80k
745 223 107,60k-70k
580 443 315,5k-10k
166 728 444,70k-80k
247 355 068,30k-40k
330 412 586,40k-50k
543 102 180,90k-100k
752 662 049,Over 100k
071 326 482,Under 5k
110 652 682,90k-100k
233 852 045,30k-40k
108 866 229,20k-30k
516 618 048,50k-60k
622 854 107,Over 100k
356 051 888,40k-50k
180 187 460,5k-10k
026 437 251,5k-10k
866 145 584,50k-60k
864 165 501,Over 100k
332 075 522,5k-10k
741 730 238,5k-10k
560 325 441,Over 100k
880 231 170,Under 5k
302 458 658,Over 100k
566 088 126,30k-40k
760 417 618,10k-20k
457 356 244,Under 5k
047 355 318,70k-80k
811 852 664,Over 100k
547 345 306,Under 5k
083 765 826,80k-90k
118 840 560,60k-70k
758 641 609,40k-50k
130 188 329,50k-60k
350 467 411,30k-40k
105 338 818,30k-40k
561 081 480,80k-90k
334 827 102,60k-70k
185 402 310,70k-80k
581 386 224,5k-10k
733 185 524,50k-60k
286 405 469,Under 5k
580 685 238,10k-20k
604 735 811,40k-50k
601 227 861,80k-90k
483 720 850,Over 100k
620 614 719,20k-30k
453 708 240,10k-20k
855 331 088,Over 100k
706 214 376,70k-80k
625 014 261,10k-20k
560 145 732,Under 5k
140 256 231,40k-50k
382 310 472,Under 5k
284 405 669,20k-30k
483 451 134,10k-20k
076 472 356,10k-20k
677 526 444,20k-30k
206 748 162,60k-70k
355 802 232,10k-20k
203 764 758,Over 100k
856 770 227,20k-30k
642 052 385,Over 100k
208 213 561,10k-20k
352 054 688,20k-30k
056 226 749,Under 5k
402 774 137,20k-30k
345 348 205,Over 100k
330 885 526,20k-30k
147 022 669,30k-40k
778 061 457,20k-30k
867 317 224,5k-10k
257 083 568,Under 5k
660 822 545,Under 5k
407 153 352,60k-70k
873 503 288,40k-50k
701 256 232,Under 5k
886 155 464,30k-40k
660 887 126,40k-50k
471 660 746,Under 5k
628 038 515,Under 5k
731 086 419,60k-70k
188 620 520,10k-20k
857 722 664,60k-70k
738 022 169,50k-60k
472 860 857,80k-90k
688 011 568,40k-50k
342 270 535,60k-70k
825 338 056,Over 100k
402 883 565,50k-60k
644 551 301,50k-60k
377 140 652,80k-90k
442 856 134,10k-20k
623 158 102,10k-20k
673 410 221,40k-50k
304 165 772,80k-90k
245 572 060,Under 5k
381 461 474,20k-30k
877 643 106,Over 100k
611 746 082,Under 5k
477 530 646,Over 100k
642 706 121,Under 5k
605 112 887,10k-20k
671 604 718,40k-50k
021 461 769,80k-90k
440 538 239,70k-80k
167 052 612,20k-30k
308 741 735,Over 100k
067 144 675,Under 5k
055 886 436,Over 100k
035 681 485,10k-20k
472 574 300,90k-100k
356 104 521,5k-10k
650 622 749,10k-20k
857 153 027,80k-90k
674 475 264,Under 5k
718 760 457,Over 100k
701 344 319,20k-30k
168 158 624,40k-50k
082 645 839,40k-50k
531 088 417,40k-50k
704 617 836,Under 5k
220 376 149,60k-70k
410 534 770,Under 5k
130 744 311,80k-90k
311 448 609,5k-10k
488 301 557,20k-30k
450 327 341,50k-60k
468 307 285,70k-80k
601 432 289,Over 100k
371 172 040,60k-70k
408 618 239,Over 100k
123 087 611,20k-30k
741 332 209,70k-80k
771 234 036,40k-50k
467 583 019,Over 100k
025 683 186,70k-80k
250 867 348,40k-50k
752 287 334,Under 5k
670 182 385,5k-10k
683 705 818,90k-100k
067 347 252,80k-90k
482 713 864,40k-50k
118 702 687,20k-30k
873 102 180,Under 5k
583 062 112,Under 5k
471 166 082,40k-50k
641 806 278,50k-60k
465 308 112,5k-10k
283 443 109,Under 5k
613 804 525,50k-60k
462 468 059,Over 100k
770 331 452,Over 100k
257 032 532,Over 100k
016 417 727,Over 100k
680 581 378,Over 100k
667 201 859,80k-90k
653 827 402,60k-70k
652 072 869,Over 100k
766 524 029,10k-20k
172 844 060,20k-30k
032 856 858,10k-20k
528 301 351,10k-20k
611 647 082,5k-10k
113 258 040,Over 100k
056 832 249,10k-20k
034 856 815,Over 100k
443 713 706,40k-50k
746 650 225,5k-10k
043 853 415,Under 5k
774 560 262,Over 100k
357 347 814,Under 5k
513 382 051,90k-100k
062 374 475,10k-20k
837 237 254,20k-30k
147 601 538,30k-40k
472 604 180,Under 5k
083 455 220,Over 100k
885 140 335,Under 5k
235 608 445,60k-70k
277 234 605,40k-50k
382 214 500,40k-50k
702 356 122,Over 100k
206 712 762,50k-60k
880 312 269,40k-50k
613 470 525,30k-40k
554 680 611,80k-90k
046 647 756,90k-100k
764 705 232,30k-40k
328 017 231,20k-30k
354 720 682,10k-20k
177 664 018,60k-70k
403 318 819,Under 5k
108 156 738,Over 100k
350 844 510,Under 5k
207 467 358,Under 5k
642 207 187,30k-40k
711 452 664,Over 100k
554 338 046,50k-60k
522 385 061,30k-40k
185 144 334,30k-40k
756 152 062,Over 100k
257 046 540,90k-100k
315 880 435,80k-90k
301 182 739,Over 100k
083 347 815,10k-20k
625 035 886,60k-70k
850 867 326,5k-10k
814 710 380,Under 5k
203 564 521,70k-80k
415 074 160,Over 100k
084 456 615,Under 5k
357 304 229,Under 5k
820 866 176,30k-40k
288 260 359,70k-80k
118 346 071,70k-80k
615 286 754,10k-20k
110 654 688,20k-30k
557 443 207,10k-20k
704 117 340,40k-50k
817 302 375,40k-50k
271 286 684,10k-20k
340 771 138,10k-20k
664 450 715,80k-90k
623 504 511,Over 100k
388 317 208,Under 5k
602 286 171,40k-50k
318 072 550,40k-50k
123 420 770,Over 100k
432 418 309,5k-10k
456 887 207,40k-50k
386 427 025,20k-30k
877 026 435,Under 5k
605 275 247,20k-30k
173 882 036,10k-20k
614 085 561,90k-100k
182 766 048,40k-50k
486 014 517,40k-50k
811 053 768,20k-30k
501 468 466,Over 100k
678 672 205,30k-40k
378 861 025,Over 100k
530 225 887,10k-20k
816 256 754,Over 100k
772 385 324,Over 100k
561 408 410,5k-10k
528 568 306,70k-80k
762 580 678,40k-50k
508 265 261,5k-10k
174 406 231,Over 100k
706 117 868,20k-30k
674 428 057,40k-50k
625 581 061,80k-90k
056 724 727,40k-50k
162 087 480,80k-90k
240 377 168,10k-20k
053 324 778,Under 5k
561 168 048,10k-20k
562 812 834,40k-50k
022 537 831,5k-10k
667 251 805,Over 100k
684 456 205,50k-60k
621 706 241,90k-100k
086 687 415,20k-30k
522 866 144,10k-20k
506 688 118,5k-10k
074 628 850,50k-60k
138 648 076,Over 100k
386 501 878,10k-20k
327 411 039,5k-10k
702 647 132,Under 5k
053 458 220,Over 100k
721 381 309,30k-40k
346 220 759,50k-60k
645 140 385,60k-70k
143 840 619,50k-60k
806 531 588,20k-30k
082 214 677,Under 5k
015 472 160,30k-40k
605 176 122,10k-20k
247 540 677,Over 100k
314 805 540,80k-90k
776 035 818,10k-20k
733 280 275,60k-70k
720 625 540,20k-30k
721 730 810,40k-50k
511 688 020,5k-10k
057 166 829,10k-20k
501 623 888,Under 5k
107 786 626,10k-20k
758 023 378,10k-20k
167 407 220,Over 100k
754 081 339,40k-50k
286 216 049,30k-40k
521 460 261,Under 5k
455 138 602,20k-30k
162 447 601,20k-30k
318 847 654,10k-20k
318 813 409,70k-80k
047 567 417,Under 5k
084 461 359,20k-30k
244 553 707,20k-30k
627 085 566,Over 100k
435 031 745,Under 5k
682 082 557,60k-70k
602 216 889,90k-100k
130 826 472,30k-40k
874 133 184,40k-50k
531 648 814,50k-60k
078 533 486,Under 5k
380 314 419,Over 100k
176 622 801,30k-40k
716 612 049,Over 100k
183 144 534,20k-30k
673 541 702,70k-80k
227 066 172,Under 5k
330 288 176,Under 5k
430 117 747,40k-50k
058 226 770,60k-70k
456 804 319,30k-40k
113 883 078,5k-10k
126 408 269,Over 100k
854 776 200,Under 5k
350 253 886,Over 100k
431 730 282,80k-90k
450 864 319,5k-10k
338 851 025,Over 100k
581 162 062,90k-100k
805 376 258,60k-70k
837 640 176,30k-40k
407 554 617,10k-20k
731 104 568,Under 5k
584 460 315,20k-30k
614 774 164,5k-10k
253 382 501,20k-30k
861 807 626,Over 100k
023 573 512,Over 100k
731 644 209,Over 100k
388 253 106,70k-80k
147 047 666,20k-30k
385 460 126,70k-80k
658 832 274,10k-20k
483 427 100,60k-70k
817 655 434,Over 100k
416 734 184,50k-60k
286 537 402,Under 5k
031 144 587,10k-20k
556 670 248,50k-60k
306 228 545,30k-40k
801 622 739,Over 100k
062 318 829,50k-60k
385 013 412,Over 100k
380 113 548,50k-60k
471 166 702,40k-50k
167 264 514,10k-20k
065 445 280,Over 100k
566 024 725,10k-20k
738 617 414,30k-40k
752 204 537,20k-30k
177 683 224,90k-100k
076 431 188,Over 100k
068 561 471,10k-20k
033 772 252,10k-20k
760 352 856,10k-20k
877 610 626,70k-80k
037 445 319,60k-70k
561 470 238,Over 100k
265 048 645,Under 5k
726 550 346,Over 100k
331 427 401,40k-50k
433 501 871,50k-60k
702 734 450,20k-30k
073 261 885,80k-90k
856 720 727,Over 100k
022 673 875,80k-90k
877 022 350,Over 100k
344 771 134,30k-40k
432 716 801,Under 5k
714 014 537,Under 5k
225 830 652,30k-40k
402 785 661,20k-30k
221 034 671,40k-50k
053 188 629,Under 5k
167 347 806,40k-50k
055 144 687,40k-50k
761 422 609,90k-100k
335 044 111,Over 100k
016 885 568,Over 100k
467 114 500,5k-10k
130 882 269,60k-70k
147 741 664,60k-70k
407 711 662,30k-40k
014 768 147,Under 5k
542 543 061,20k-30k
486 685 514,Under 5k
350 468 278,30k-40k
756 027 447,30k-40k
176 028 462,60k-70k
231 886 078,10k-20k
877 106 138,50k-60k
681 456 406,10k-20k
660 844 176,5k-10k
443 867 114,10k-20k
017 265 562,Over 100k
128 327 087,20k-30k
650 277 247,50k-60k
068 271 170,Under 5k
802 572 339,80k-90k
652 882 077,50k-60k
511 604 480,Under 5k
562 810 622,80k-90k
453 420 671,Under 5k
302 318 449,Over 100k
265 274 035,10k-20k
435 508 817,90k-100k
347 041 170,20k-30k
801 852 666,Over 100k
644 076 275,5k-10k
803 265 511,60k-70k
753 461 078,40k-50k
271 608 622,20k-30k
330 448 176,10k-20k
554 804 617,70k-80k
486 085 517,50k-60k
166 708 818,10k-20k
253 473 508,20k-30k
542 546 031,50k-60k
017 354 358,Over 100k
320 458 250,60k-70k
864 110 689,50k-60k
522 530 880,20k-30k
341 703 486,50k-60k
831 831 029,80k-90k
833 577 208,50k-60k
860 227 131,Under 5k
467 714 010,20k-30k
132 407 321,5k-10k
678 130 725,Over 100k
482 765 807,30k-40k
806 227 765,20k-30k
342 258 035,10k-20k
722 706 835,30k-40k
411 438 039,Over 100k
815 810 320,70k-80k
704 153 162,5k-10k
581 166 444,Over 100k
815 573 464,Under 5k
731 432 506,30k-40k
043 117 738,5k-10k
113 840 540,80k-90k
077 345 247,20k-30k
023 823 172,40k-50k
140 628 470,Under 5k
503 322 851,Over 100k
477 613 046,Under 5k
125 380 717,70k-80k
031 741 382,10k-20k
162 043 749,5k-10k
385 410 436,10k-20k
415 614 700,90k-100k
082 446 550,5k-10k
711 403 477,Over 100k
305 218 232,50k-60k
564 083 715,10k-20k
685 645 012,Over 100k
477 065 262,Under 5k
240 738 625,Under 5k
277 264 057,10k-20k
543 520 688,60k-70k
743 011 470,40k-50k
685 586 414,40k-50k
304 477 136,50k-60k
326 158 045,Under 5k
447 537 036,70k-80k
164 327 801,Under 5k
317 213 502,10k-20k
204 374 565,40k-50k
730 227 162,Over 100k
561 448 036,80k-90k
804 817 310,80k-90k
357 280 510,70k-80k
854 850 666,10k-20k
823 150 131,70k-80k
621 704 311,70k-80k
110 733 482,Over 100k
352 458 434,60k-70k
883 211 070,Under 5k
854 167 707,10k-20k
337 107 445,50k-60k
185 204 260,Under 5k
325 811 800,50k-60k
807 743 265,60k-70k
714 560 869,60k-70k
411 607 732,10k-20k
760 287 656,5k-10k
082 253 345,30k-40k
377 420 138,90k-100k
820 356 285,Under 5k
665 172 854,20k-30k
358 322 071,40k-50k
385 402 235,Over 100k
350 352 712,50k-60k
072 674 435,Under 5k
744 567 314,10k-20k
435 570 312,5k-10k
062 355 888,10k-20k
523 581 601,40k-50k
045 233 111,80k-90k
241 268 077,60k-70k
723 560 272,20k-30k
045 145 687,10k-20k
274 018 662,30k-40k
082 587 338,30k-40k
533 472 056,5k-10k
831 250 766,60k-70k
867 522 070,20k-30k
816 840 359,Under 5k
814 660 775,80k-90k
231 448 069,60k-70k
773 281 035,Over 100k
334 014 511,90k-100k
552 443 301,Over 100k
120 773 247,40k-50k
518 012 737,30k-40k
082 234 659,5k-10k
761 354 208,10k-20k
732 407 325,90k-100k
583 280 615,20k-30k
381 280 270,10k-20k
508 218 666,5k-10k
072 266 141,Under 5k
138 851 324,5k-10k
458 730 710,10k-20k
703 412 619,50k-60k
088 327 127,Under 5k
670 614 726,10k-20k
677 186 405,70k-80k
662 748 045,Over 100k
735 425 324,50k-60k
403 864 259,Under 5k
132 034 521,50k-60k
402 716 880,20k-30k
885 106 120,50k-60k
722 560 547,40k-50k
516 610 821,30k-40k
082 283 557,Over 100k
243 253 705,5k-10k
542 338 454,Over 100k
078 528 320,Over 100k
413 385 774,20k-30k
077 261 147,90k-100k
810 548 339,60k-70k
467 523 049,10k-20k
546 012 766,20k-30k
876 226 705,50k-60k
481 664 274,5k-10k
246 602 775,50k-60k
677 185 464,80k-90k
167 354 414,5k-10k
316 570 522,70k-80k
764 460 119,80k-90k
723 380 119,Over 100k
143 802 239,5k-10k
872 833 058,5k-10k
752 643 072,Over 100k
113 267 744,40k-50k
604 458 166,10k-20k
122 608 672,40k-50k
827 567 066,10k-20k
773 013 248,60k-70k
726 720 345,20k-30k
372 810 820,Under 5k
328 075 239,10k-20k
277 560 827,60k-70k
357 261 544,60k-70k
230 645 889,80k-90k
041 271 677,60k-70k
807 132 535,Over 100k
806 845 566,Under 5k
246 672 174,5k-10k
856 146 071,30k-40k
528 825 060,60k-70k
270 338 452,Over 100k
820 155 687,80k-90k
644 711 707,10k-20k
330 522 772,Over 100k
610 648 149,60k-70k
886 041 177,Over 100k
243 052 685,70k-80k
543 372 254,10k-20k
257 467 308,40k-50k
550 164 321,20k-30k
614 675 502,Over 100k
146 641 089,10k-20k
341 173 078,5k-10k
726 035 546,40k-50k
277 335 048,20k-30k
237 504 527,90k-100k
662 448 554,Over 100k
011 654 480,Over 100k
042 347 385,30k-40k
813 352 184,10k-20k
407 381 169,10k-20k
128 776 606,30k-40k
870 335 486,20k-30k
852 346 089,20k-30k
465 423 085,Under 5k
850 153 461,Under 5k
326 011 871,60k-70k
117 664 524,Under 5k
582 206 645,10k-20k
455 433 201,40k-50k
771 230 232,40k-50k
138 207 287,Over 100k
015 865 447,30k-40k
137 680 476,10k-20k
647 017 318,50k-60k
417 506 672,70k-80k
