Police_SIN,Event_Code
065 411 720,16580
415 603 745,16581
806 218 517,16582
511 204 661,16583
805 673 225,16584
703 325 449,16585
405 834 250,16586
135 176 808,16587
720 316 249,16588
223 417 031,16589
815 675 400,16590
178 061 768,16591
604 156 141,16592
127 307 817,16593
071 644 710,16594
467 103 149,16595
227 013 562,16596
410 458 350,16597
344 503 586,16598
701 443 277,16599
084 355 262,16600
177 164 407,16601
042 258 137,16602
521 473 017,16603
473 305 712,16604
720 423 177,16605
874 571 664,16606
201 266 749,16607
642 845 069,16608
610 847 352,16609
260 358 858,16610
711 407 627,16611
180 653 248,16612
471 803 346,16613
684 405 269,16614
642 845 069,16615
128 771 664,16616
347 012 239,16617
052 882 537,16618
315 385 708,16619
122 056 831,16620
744 530 270,16621
057 431 520,16622
265 840 835,16623
022 687 131,16624
647 112 309,16625
462 407 651,16626
356 180 521,16627
816 677 454,16628
713 712 834,16629
770 446 656,16630
672 044 757,16631
253 748 800,16632
103 354 718,16633
337 705 446,16634
374 824 134,16635
268 853 454,16636
823 710 710,16637
534 670 245,16638
374 824 134,16639
672 044 757,16640
347 701 450,16641
771 461 068,16642
830 527 461,16643
205 544 760,16644
866 822 554,16645
584 461 164,16646
813 345 501,16647
735 225 344,16648
704 733 146,16649
234 610 582,16650
532 580 727,16651
243 345 071,16652
520 861 147,16653
408 376 275,16654
067 143 545,16655
347 012 239,16656
485 523 062,16657
325 065 241,16658
701 624 439,16659
032 718 868,16660
074 476 250,16661
066 547 886,16662
467 103 149,16663
460 564 586,16664
165 402 231,16665
504 176 140,16666
458 867 066,16667
473 310 282,16668
342 702 651,16669
386 582 209,16670
823 725 080,16671
288 506 470,16672
620 714 261,16673
764 581 039,16674
376 210 282,16675
820 825 669,16676
586 104 457,16677
561 140 740,16678
615 406 725,16679
611 830 548,16680
277 043 162,16681
268 348 109,16682
826 028 375,16683
728 035 536,16684
062 813 548,16685
120 183 777,16686
504 175 332,16687
325 061 141,16688
260 775 432,16689
567 145 602,16690
720 324 375,16691
456 450 717,16692
507 681 625,16693
076 576 248,16694
301 764 718,16695
807 331 129,16696
172 806 838,16697
028 137 750,16698
165 420 738,16699
865 345 086,16700
352 847 644,16701
517 683 405,16702
468 067 111,16703
205 473 358,16704
140 346 719,16705
825 106 750,16706
246 556 088,16707
117 743 302,16708
406 776 815,16709
604 687 285,16710
620 554 287,16711
317 455 608,16712
053 723 748,16713
644 108 177,16714
062 813 548,16715
076 576 248,16716
804 773 356,16717
734 110 869,16718
160 743 886,16719
671 844 066,16720
605 281 161,16721
168 370 419,16722
547 643 106,16723
162 280 689,16724
046 146 759,16725
860 158 138,16726
821 138 674,16727
873 375 406,16728
332 548 502,16729
160 743 886,16730
506 844 265,16731
473 305 712,16732
734 110 869,16733
660 271 545,16734
228 033 759,16735
521 473 017,16736
066 547 886,16737
064 418 270,16738
107 652 232,16739
652 687 708,16740
811 340 587,16741
823 710 710,16742
823 703 715,16743
208 568 477,16744
114 350 747,16745
514 068 352,16746
320 417 611,16747
226 455 061,16748
254 786 031,16749
673 180 485,16750
047 552 666,16751
604 687 285,16752
254 786 031,16753
460 423 551,16754
485 523 062,16755
056 227 341,16756
507 523 462,16757
547 301 168,16758
830 145 777,16759
037 451 457,16760
347 701 450,16761
527 685 606,16762
057 322 372,16763
386 107 148,16764
023 158 835,16765
337 705 222,16766
405 825 837,16767
238 740 187,16768
123 088 619,16769
552 334 484,16770
408 376 275,16771
108 677 238,16772
405 834 250,16773
301 762 746,16774
355 460 288,16775
270 574 437,16776
821 708 237,16777
257 037 648,16778
728 527 060,16779
815 235 080,16780
547 605 626,16781
088 661 558,16782
820 318 376,16783
488 650 110,16784
270 316 888,16785
021 856 612,16786
485 680 615,16787
546 205 261,16788
233 772 052,16789
744 617 036,16790
441 703 386,16791
810 213 587,16792
741 703 326,16793
128 027 687,16794
204 813 372,16795
240 672 535,16796
684 405 269,16797
228 537 734,16798
671 420 388,16799
823 807 656,16800
127 650 646,16801
701 144 537,16802
832 730 758,16803
581 306 248,16804
557 204 260,16805
377 312 814,16806
465 461 101,16807
167 743 202,16808
076 231 885,16809
802 573 568,16810
347 012 239,16811
647 112 309,16812
726 725 344,16813
165 824 624,16814
766 152 144,16815
207 237 140,16816
625 118 864,16817
821 708 237,16818
088 711 460,16819
168 803 229,16820
357 452 200,16821
720 324 375,16822
114 350 747,16823
547 065 268,16824
310 372 875,16825
823 807 656,16826
073 841 850,16827
456 788 306,16828
605 281 161,16829
088 253 265,16830
243 743 101,16831
208 853 325,16832
374 820 835,16833
026 711 341,16834
460 351 182,16835
253 748 800,16836
380 553 818,16837
608 147 385,16838
810 746 750,16839
557 432 200,16840
130 652 746,16841
277 083 457,16842
320 325 871,16843
854 726 700,16844
850 228 537,16845
103 452 280,16846
450 158 860,16847
553 382 284,16848
677 526 808,16849
418 860 177,16850
315 470 120,16851
817 067 168,16852
813 345 501,16853
240 672 535,16854
345 811 020,16855
418 860 177,16856
452 356 702,16857
556 881 308,16858
473 024 180,16859
432 475 507,16860
623 105 541,16861
083 711 440,16862
815 235 080,16863
522 865 047,16864
453 883 274,16865
056 227 341,16866
534 680 186,16867
201 862 547,16868
076 231 885,16869
654 886 076,16870
610 735 482,16871
506 425 388,16872
134 470 566,16873
201 266 749,16874
506 582 287,16875
542 265 301,16876
013 865 472,16877
117 743 302,16878
745 260 257,16879
465 088 235,16880
227 680 659,16881
685 186 405,16882
684 405 269,16883
654 886 076,16884
582 334 025,16885
058 322 587,16886
233 210 749,16887
733 450 258,16888
865 322 754,16889
076 231 885,16890
322 803 875,16891
332 548 502,16892
504 885 260,16893
286 280 177,16894
530 471 325,16895
746 147 107,16896
744 530 270,16897
802 846 550,16898
672 670 445,16899
164 401 739,16900
108 728 338,16901
302 745 831,16902
803 772 250,16903
764 581 039,16904
038 841 557,16905
013 543 871,16906
107 347 866,16907
866 822 554,16908
134 470 566,16909
467 720 835,16910
025 611 732,16911
552 334 484,16912
054 337 712,16913
356 228 874,16914
558 620 621,16915
561 140 740,16916
511 204 661,16917
584 583 066,16918
613 587 708,16919
655 182 061,16920
110 733 482,16921
432 475 507,16922
522 865 047,16923
601 731 748,16924
764 581 039,16925
718 330 129,16926
511 204 661,16927
325 061 141,16928
644 108 177,16929
072 613 722,16930
044 661 759,16931
316 554 401,16932
514 834 654,16933
723 580 619,16934
721 086 619,16935
753 724 608,16936
244 608 139,16937
826 605 776,16938
301 764 718,16939
465 088 235,16940
642 845 069,16941
081 781 437,16942
541 140 661,16943
462 407 651,16944
511 082 737,16945
325 568 814,16946
352 847 644,16947
728 166 174,16948
728 527 060,16949
317 543 049,16950
514 834 654,16951
304 477 136,16952
584 310 346,16953
745 012 260,16954
823 173 554,16955
233 780 485,16956
704 331 552,16957
665 880 415,16958
546 205 261,16959
734 110 869,16960
620 714 261,16961
114 350 747,16962
186 086 229,16963
053 377 826,16964
078 531 720,16965
753 724 608,16966
325 065 241,16967
227 710 340,16968
273 304 758,16969
561 140 740,16970
625 118 864,16971
673 180 485,16972
761 760 248,16973
833 711 088,16974
403 153 141,16975
801 776 238,16976
857 346 514,16977
670 274 257,16978
243 743 101,16979
182 082 560,16980
206 455 321,16981
670 274 257,16982
207 237 645,16983
862 548 039,16984
520 683 111,16985
225 330 885,16986
584 583 066,16987
802 846 550,16988
665 104 121,16989
332 205 871,16990
176 270 817,16991
883 251 100,16992
538 228 057,16993
108 137 688,16994
384 405 619,16995
103 452 280,16996
378 843 056,16997
318 772 654,16998
557 204 260,16999
432 475 507,17000
288 506 470,17001
460 423 551,17002
547 260 117,17003
011 256 831,17004
876 116 484,17005
084 651 140,17006
417 086 535,17007
165 180 738,17008
655 182 061,17009
642 817 407,17010
306 155 748,17011
315 068 858,17012
260 552 682,17013
877 601 435,17014
480 523 562,17015
180 653 248,17016
554 320 861,17017
704 331 552,17018
473 024 180,17019
406 586 776,17020
458 833 209,17021
566 074 258,17022
673 180 485,17023
223 388 059,17024
753 724 608,17025
482 430 675,17026
655 641 744,17027
855 266 706,17028
127 053 817,17029
178 220 760,17030
341 862 274,17031
021 786 231,17032
208 568 477,17033
264 583 584,17034
071 681 621,17035
488 650 110,17036
823 801 550,17037
482 430 675,17038
816 250 161,17039
866 071 129,17040
128 771 664,17041
862 548 039,17042
103 452 280,17043
416 780 161,17044
127 307 817,17045
654 886 076,17046
533 220 885,17047
341 170 520,17048
753 724 608,17049
108 137 688,17050
610 475 477,17051
415 603 745,17052
358 301 521,17053
168 370 419,17054
061 164 471,17055
518 832 035,17056
661 450 726,17057
301 762 746,17058
322 455 601,17059
176 102 341,17060
127 650 646,17061
516 508 868,17062
725 581 060,17063
723 410 676,17064
144 853 264,17065
084 156 645,17066
620 586 289,17067
260 573 829,17068
527 685 606,17069
117 732 800,17070
052 652 641,17071
023 883 556,17072
768 713 208,17073
804 665 511,17074
160 422 770,17075
401 854 336,17076
221 460 587,17077
813 345 501,17078
734 187 107,17079
865 561 401,17080
644 855 314,17081
072 613 722,17082
223 417 031,17083
547 260 117,17084
817 067 168,17085
357 044 619,17086
374 820 835,17087
558 620 621,17088
485 523 062,17089
137 627 444,17090
517 530 432,17091
408 167 385,17092
854 726 700,17093
673 214 714,17094
771 461 068,17095
321 374 076,17096
620 156 851,17097
455 061 382,17098
754 624 609,17099
720 423 177,17100
381 152 602,17101
178 220 760,17102
182 082 560,17103
386 207 815,17104
405 473 356,17105
640 235 511,17106
306 155 748,17107
301 764 718,17108
665 170 445,17109
233 210 749,17110
620 586 289,17111
306 225 889,17112
037 527 868,17113
437 051 352,17114
332 548 502,17115
608 775 268,17116
238 740 187,17117
601 772 866,17118
413 774 100,17119
405 834 250,17120
021 786 231,17121
882 730 120,17122
173 472 606,17123
352 044 689,17124
021 687 231,17125
477 664 106,17126
318 312 071,17127
655 224 301,17128
864 108 139,17129
356 180 521,17130
315 348 102,17131
344 523 501,17132
122 056 831,17133
877 601 435,17134
058 253 717,17135
228 033 759,17136
823 173 554,17137
228 033 759,17138
268 348 109,17139
417 086 535,17140
471 803 346,17141
654 776 806,17142
223 417 031,17143
442 670 675,17144
582 345 047,17145
650 258 346,17146
226 604 189,17147
123 088 619,17148
244 608 139,17149
132 408 378,17150
072 544 661,17151
056 158 348,17152
056 158 348,17153
768 713 208,17154
471 034 611,17155
240 738 625,17156
238 817 324,17157
813 567 484,17158
221 403 371,17159
273 385 724,17160
516 508 868,17161
611 830 548,17162
178 643 011,17163
728 035 536,17164
408 376 275,17165
768 713 208,17166
752 306 878,17167
722 056 835,17168
416 556 884,17169
654 886 076,17170
734 187 107,17171
710 645 540,17172
883 013 419,17173
580 465 227,17174
466 108 172,17175
341 860 518,17176
356 228 874,17177
523 104 180,17178
266 017 888,17179
408 167 385,17180
802 573 568,17181
760 187 138,17182
754 781 300,17183
253 082 580,17184
766 581 524,17185
830 145 777,17186
178 061 768,17187
127 726 602,17188
280 546 649,17189
871 230 736,17190
733 450 258,17191
642 817 407,17192
804 138 139,17193
355 460 288,17194
320 328 172,17195
701 726 838,17196
673 180 485,17197
701 741 332,17198
226 604 189,17199
701 443 277,17200
534 071 345,17201
461 103 749,17202
041 732 736,17203
723 410 676,17204
320 328 172,17205
850 228 537,17206
325 061 141,17207
610 735 482,17208
223 417 031,17209
718 732 654,17210
135 428 068,17211
586 622 805,17212
564 160 182,17213
718 330 129,17214
701 624 439,17215
611 830 548,17216
620 554 287,17217
813 345 501,17218
347 027 658,17219
734 187 107,17220
280 546 649,17221
117 732 032,17222
507 266 856,17223
053 274 239,17224
035 425 768,17225
654 776 806,17226
341 261 089,17227
804 665 511,17228
517 683 405,17229
418 860 177,17230
410 538 649,17231
332 205 871,17232
865 345 086,17233
018 277 665,17234
227 013 562,17235
485 166 805,17236
770 446 656,17237
642 772 057,17238
178 220 760,17239
508 213 287,17240
805 673 225,17241
356 180 521,17242
271 670 432,17243
120 677 836,17244
228 033 759,17245
314 850 645,17246
772 603 445,17247
741 347 207,17248
032 718 868,17249
560 322 745,17250
401 154 661,17251
665 588 224,17252
557 204 260,17253
722 056 835,17254
510 213 382,17255
820 133 775,17256
127 650 646,17257
021 786 231,17258
862 548 039,17259
318 772 654,17260
442 835 500,17261
442 056 131,17262
226 604 189,17263
453 883 274,17264
318 553 088,17265
108 677 238,17266
023 158 835,17267
288 506 470,17268
228 076 550,17269
406 411 587,17270
582 334 025,17271
815 806 625,17272
227 410 537,17273
673 045 746,17274
072 613 722,17275
046 146 759,17276
701 741 332,17277
120 183 777,17278
723 580 619,17279
140 866 278,17280
088 661 558,17281
527 685 606,17282
114 076 532,17283
640 211 769,17284
322 455 601,17285
441 703 386,17286
756 041 349,17287
110 687 720,17288
382 744 134,17289
473 310 282,17290
716 214 077,17291
226 455 061,17292
253 377 444,17293
183 187 038,17294
337 154 454,17295
523 311 744,17296
802 573 568,17297
140 227 380,17298
684 405 269,17299
510 583 768,17300
702 417 627,17301
542 276 100,17302
207 237 140,17303
501 348 817,17304
054 337 712,17305
358 301 521,17306
028 776 656,17307
462 407 651,17308
203 547 682,17309
322 455 601,17310
541 660 288,17311
604 687 285,17312
405 385 766,17313
274 310 861,17314
384 405 619,17315
018 255 737,17316
013 543 871,17317
177 164 407,17318
855 328 324,17319
257 037 648,17320
401 664 271,17321
014 583 371,17322
318 312 071,17323
025 611 732,17324
352 762 801,17325
673 045 746,17326
431 771 344,17327
815 662 085,17328
706 544 566,17329
506 844 265,17330
764 165 874,17331
804 138 139,17332
865 322 754,17333
581 306 248,17334
254 786 031,17335
013 865 472,17336
321 374 076,17337
465 088 235,17338
584 461 164,17339
165 261 744,17340
685 044 356,17341
882 730 120,17342
518 832 035,17343
438 650 715,17344
315 844 100,17345
058 337 221,17346
120 671 839,17347
823 801 550,17348
084 651 140,17349
853 203 586,17350
204 576 839,17351
258 730 431,17352
688 530 229,17353
688 530 229,17354
521 473 017,17355
406 776 815,17356
547 605 626,17357
520 861 147,17358
268 348 109,17359
052 688 520,17360
170 134 621,17361
810 746 750,17362
205 544 760,17363
552 334 484,17364
614 088 359,17365
518 332 101,17366
642 817 407,17367
564 068 245,17368
221 460 587,17369
510 583 768,17370
320 853 245,17371
038 748 166,17372
432 475 507,17373
654 886 076,17374
186 254 066,17375
618 546 774,17376
880 135 439,17377
301 771 838,17378
238 817 324,17379
557 204 260,17380
710 317 827,17381
642 817 407,17382
356 204 776,17383
744 617 036,17384
341 261 089,17385
442 056 131,17386
523 311 744,17387
083 711 440,17388
683 114 078,17389
026 711 341,17390
430 856 252,17391
458 867 066,17392
205 473 358,17393
380 327 122,17394
