SIN,Salary_group
510 648 835,5k-10k
038 645 586,40k-50k
331 458 018,30k-40k
478 613 201,60k-70k
678 546 011,60k-70k
553 468 414,60k-70k
745 105 437,10k-20k
861 148 070,40k-50k
715 410 437,20k-30k
617 730 148,60k-70k
831 237 086,50k-60k
762 740 835,20k-30k
778 226 100,10k-20k
356 054 411,90k-100k
027 725 340,Under 5k
078 135 738,30k-40k
850 741 687,70k-80k
104 456 736,50k-60k
625 586 284,40k-50k
703 387 456,10k-20k
652 407 388,30k-40k
455 820 647,30k-40k
742 537 624,50k-60k
478 833 106,Over 100k
235 214 384,60k-70k
778 011 668,5k-10k
408 671 139,80k-90k
733 552 806,Over 100k
547 233 106,20k-30k
543 308 415,10k-20k
177 304 268,40k-50k
188 627 608,20k-30k
815 502 737,50k-60k
244 610 580,Under 5k
886 210 269,Under 5k
113 764 484,5k-10k
734 025 349,40k-50k
566 528 022,Under 5k
778 661 124,50k-60k
546 170 325,60k-70k
721 607 810,Over 100k
568 310 221,Over 100k
655 072 346,70k-80k
440 155 737,Under 5k
760 522 540,10k-20k
234 886 505,80k-90k
705 381 325,Under 5k
640 526 778,Over 100k
468 851 035,Under 5k
852 867 324,Under 5k
138 052 386,5k-10k
418 610 531,80k-90k
516 618 402,Under 5k
288 643 059,30k-40k
681 224 069,10k-20k
341 023 588,5k-10k
277 312 047,Under 5k
627 104 177,Over 100k
337 410 518,70k-80k
753 154 608,10k-20k
523 103 141,20k-30k
346 825 078,40k-50k
240 317 388,80k-90k
716 706 148,Under 5k
122 603 871,40k-50k
588 261 305,40k-50k
327 783 015,Over 100k
564 013 282,80k-90k
885 043 265,Under 5k
082 265 562,70k-80k
345 068 415,70k-80k
833 177 058,60k-70k
641 037 726,10k-20k
118 338 508,70k-80k
186 056 446,Over 100k
083 522 540,Under 5k
184 034 676,10k-20k
147 346 506,70k-80k
566 802 856,50k-60k
720 153 345,80k-90k
526 116 082,50k-60k
665 188 058,40k-50k
438 718 306,50k-60k
352 708 440,10k-20k
125 034 686,Over 100k
488 731 134,5k-10k
662 814 524,Over 100k
340 218 676,40k-50k
622 608 859,Under 5k
813 065 489,80k-90k
078 675 238,5k-10k
056 856 446,Over 100k
240 335 521,10k-20k
245 013 487,Over 100k
013 743 885,40k-50k
408 173 169,40k-50k
354 087 710,Under 5k
277 086 435,60k-70k
855 826 020,30k-40k
870 225 687,Under 5k
147 307 466,Over 100k
477 381 305,Over 100k
326 855 814,60k-70k
457 781 300,Under 5k
532 238 805,5k-10k
754 167 807,90k-100k
680 211 877,Under 5k
805 833 415,40k-50k
866 720 188,80k-90k
480 426 535,60k-70k
622 675 809,10k-20k
716 016 829,Under 5k
650 772 866,10k-20k
021 134 739,30k-40k
822 576 500,20k-30k
308 213 271,40k-50k
605 176 825,Under 5k
601 182 777,5k-10k
170 476 410,70k-80k
281 067 868,Under 5k
328 077 250,Over 100k
561 180 720,5k-10k
147 253 066,10k-20k
433 105 889,Under 5k
764 055 836,70k-80k
810 675 470,Under 5k
138 620 489,30k-40k
274 665 884,80k-90k
761 052 810,70k-80k
084 523 877,10k-20k
876 602 186,80k-90k
358 341 089,50k-60k
320 883 275,30k-40k
261 880 678,Over 100k
025 166 851,5k-10k
534 538 202,30k-40k
758 031 520,50k-60k
833 110 729,10k-20k
533 544 011,Under 5k
378 340 251,5k-10k
405 661 182,40k-50k
526 624 184,Over 100k
083 211 672,30k-40k
237 645 544,10k-20k
102 776 838,10k-20k
583 341 102,80k-90k
274 804 160,20k-30k
357 067 222,30k-40k
118 843 309,60k-70k
835 840 265,Under 5k
831 850 417,30k-40k
677 602 112,10k-20k
226 476 075,Over 100k
457 724 300,50k-60k
226 734 101,Over 100k
743 703 258,Under 5k
220 814 669,Over 100k
331 224 774,5k-10k
654 051 341,10k-20k
467 720 140,5k-10k
801 628 678,20k-30k
066 448 119,30k-40k
872 066 758,Under 5k
461 420 671,10k-20k
483 354 015,Under 5k
803 218 239,30k-40k
832 807 127,40k-50k
681 402 277,70k-80k
088 765 466,70k-80k
627 416 514,40k-50k
480 331 875,Over 100k
531 440 261,50k-60k
081 283 376,90k-100k
086 135 522,20k-30k
715 440 665,20k-30k
084 611 649,30k-40k
807 761 358,Under 5k
305 182 735,5k-10k
582 216 602,Under 5k
877 540 237,50k-60k
860 723 485,5k-10k
134 138 809,60k-70k
478 625 734,50k-60k
886 640 515,Over 100k
723 760 815,10k-20k
523 081 131,Under 5k
735 186 124,80k-90k
073 465 726,10k-20k
402 883 359,90k-100k
043 162 775,50k-60k
013 883 178,80k-90k
118 376 474,5k-10k
852 256 700,Under 5k
540 146 735,30k-40k
011 772 340,50k-60k
341 253 201,Under 5k
728 356 114,30k-40k
664 718 806,10k-20k
477 430 136,30k-40k
511 204 760,30k-40k
673 501 441,10k-20k
052 786 688,Under 5k
017 285 669,40k-50k
754 456 200,50k-60k
886 150 465,10k-20k
518 846 050,60k-70k
188 346 076,50k-60k
511 603 888,20k-30k
110 386 471,20k-30k
314 504 770,Over 100k
406 628 859,Over 100k
820 153 161,Under 5k
167 467 406,50k-60k
140 856 436,5k-10k
273 814 434,40k-50k
146 602 271,10k-20k
735 022 162,5k-10k
305 522 831,70k-80k
514 430 750,40k-50k
357 403 526,80k-90k
135 174 464,Over 100k
243 540 689,Over 100k
801 258 617,5k-10k
584 165 807,10k-20k
223 805 870,40k-50k
238 548 069,50k-60k
207 567 462,60k-70k
160 422 689,5k-10k
715 265 302,20k-30k
021 168 877,Over 100k
662 780 188,60k-70k
520 476 656,Under 5k
881 607 220,30k-40k
725 614 614,30k-40k
408 356 251,Under 5k
523 061 851,10k-20k
418 706 735,10k-20k
133 228 072,20k-30k
108 352 717,Under 5k
562 388 405,50k-60k
804 771 137,40k-50k
537 406 126,40k-50k
384 113 502,70k-80k
508 375 326,20k-30k
623 814 506,40k-50k
870 173 168,40k-50k
177 081 460,50k-60k
528 801 137,50k-60k
740 237 656,30k-40k
281 702 332,Over 100k
874 301 187,5k-10k
274 075 837,5k-10k
082 386 525,10k-20k
876 132 051,Under 5k
042 348 177,Under 5k
517 346 854,5k-10k
460 774 615,10k-20k
034 188 375,Under 5k
517 204 665,Under 5k
344 550 686,5k-10k
204 733 851,10k-20k
431 087 717,Over 100k
438 625 709,5k-10k
886 106 525,5k-10k
452 460 587,60k-70k
772 085 668,80k-90k
770 324 465,10k-20k
610 235 541,90k-100k
334 455 284,40k-50k
332 088 475,Under 5k
604 837 146,Under 5k
374 820 140,20k-30k
533 520 888,Under 5k
772 403 168,Over 100k
178 648 010,Under 5k
526 581 061,10k-20k
832 250 757,Under 5k
462 307 752,Under 5k
445 608 615,60k-70k
733 744 205,5k-10k
834 625 774,30k-40k
108 166 489,5k-10k
758 047 666,5k-10k
761 044 239,30k-40k
277 045 837,Over 100k
881 722 060,Under 5k
325 823 102,40k-50k
418 065 587,20k-30k
607 254 265,50k-60k
453 781 031,60k-70k
516 035 748,70k-80k
510 413 388,60k-70k
547 320 457,Under 5k
432 654 184,Over 100k
288 347 107,50k-60k
460 774 136,Under 5k
123 807 836,Over 100k
805 566 718,Over 100k
067 325 472,50k-60k
665 412 706,Under 5k
407 385 566,5k-10k
705 314 466,10k-20k
608 118 378,Over 100k
711 233 809,30k-40k
083 387 126,Over 100k
603 477 415,20k-30k
120 438 510,5k-10k
110 433 489,10k-20k
402 667 851,60k-70k
761 761 402,80k-90k
126 081 371,40k-50k
338 522 501,60k-70k
228 618 039,20k-30k
345 822 035,10k-20k
254 058 332,30k-40k
346 720 485,5k-10k
541 022 687,50k-60k
284 764 057,40k-50k
183 287 010,Over 100k
744 137 134,20k-30k
128 807 617,Under 5k
447 316 076,20k-30k
117 304 469,90k-100k
683 011 472,60k-70k
274 685 031,10k-20k
106 824 477,Over 100k
873 071 450,30k-40k
372 085 480,20k-30k
613 745 744,30k-40k
126 704 261,10k-20k
528 071 160,40k-50k
835 072 356,50k-60k
538 138 108,30k-40k
683 225 072,10k-20k
403 523 541,Under 5k
184 431 609,70k-80k
274 614 734,Over 100k
411 337 884,50k-60k
803 772 656,30k-40k
867 150 435,40k-50k
038 775 326,40k-50k
817 703 358,10k-20k
752 732 032,Under 5k
042 532 671,30k-40k
774 410 237,40k-50k
477 580 260,20k-30k
316 017 441,10k-20k
317 067 148,30k-40k
104 327 747,40k-50k
750 437 220,Under 5k
065 413 288,5k-10k
865 312 284,30k-40k
457 420 537,60k-70k
604 716 241,70k-80k
872 210 737,Under 5k
482 507 647,Over 100k
115 803 868,Over 100k
746 612 076,30k-40k
807 667 456,10k-20k
327 355 244,70k-80k
861 340 271,10k-20k
611 054 727,70k-80k
265 265 744,Over 100k
735 224 057,Over 100k
683 287 056,20k-30k
165 074 238,60k-70k
347 041 675,30k-40k
377 204 250,10k-20k
765 423 454,40k-50k
284 453 057,Over 100k
374 014 686,40k-50k
485 306 146,10k-20k
062 583 729,5k-10k
028 358 356,20k-30k
435 186 085,10k-20k
320 381 775,Over 100k
458 661 709,Under 5k
486 081 169,5k-10k
264 814 070,40k-50k
776 445 066,10k-20k
618 770 127,10k-20k
640 855 417,5k-10k
208 713 388,Over 100k
014 354 385,30k-40k
286 710 827,60k-70k
278 216 700,Over 100k
722 783 107,Over 100k
473 104 750,Over 100k
856 271 077,10k-20k
664 025 871,Under 5k
742 016 538,50k-60k
415 418 300,Under 5k
457 703 247,30k-40k
581 641 602,30k-40k
371 271 644,Over 100k
657 781 308,Under 5k
410 583 777,Over 100k
874 106 651,30k-40k
583 561 824,50k-60k
446 526 089,40k-50k
023 318 876,40k-50k
401 431 739,20k-30k
086 722 352,Over 100k
885 062 166,Under 5k
233 452 754,20k-30k
340 862 515,Over 100k
231 277 864,50k-60k
486 056 245,40k-50k
550 841 332,5k-10k
883 711 624,Under 5k
237 217 864,30k-40k
386 085 229,40k-50k
088 725 437,90k-100k
753 152 800,10k-20k
581 132 040,5k-10k
115 038 648,20k-30k
811 653 708,Over 100k
372 370 148,60k-70k
823 768 056,50k-60k
547 201 657,5k-10k
035 224 757,5k-10k
684 035 272,Over 100k
325 061 745,80k-90k
237 047 865,90k-100k
244 330 775,5k-10k
883 045 239,60k-70k
716 052 352,10k-20k
741 233 506,10k-20k
341 761 088,10k-20k
332 785 724,70k-80k
256 430 588,30k-40k
234 734 101,20k-30k
533 024 121,10k-20k
255 370 827,Under 5k
013 764 725,80k-90k
520 314 287,80k-90k
288 647 100,5k-10k
230 588 378,30k-40k
664 577 244,30k-40k
701 746 810,Under 5k
774 386 056,70k-80k
453 308 819,20k-30k
204 856 645,90k-100k
627 526 072,20k-30k
044 723 765,Under 5k
618 556 021,Over 100k
071 133 441,Over 100k
308 861 129,Under 5k
140 761 461,50k-60k
147 226 039,Under 5k
144 866 506,50k-60k
276 840 147,Under 5k
874 826 134,80k-90k
304 417 611,Under 5k
286 055 322,10k-20k
807 653 415,10k-20k
477 420 350,Over 100k
501 671 838,5k-10k
170 326 888,60k-70k
058 276 536,5k-10k
071 644 280,10k-20k
758 061 527,70k-80k
852 770 437,30k-40k
735 410 227,10k-20k
533 840 245,Under 5k
850 652 231,40k-50k
307 255 836,60k-70k
354 354 706,40k-50k
305 148 652,Under 5k
640 546 776,20k-30k
226 586 584,10k-20k
605 886 118,40k-50k
521 031 732,Over 100k
167 402 270,30k-40k
625 604 756,Under 5k
654 670 512,60k-70k
261 270 672,60k-70k
523 405 736,90k-100k
271 088 627,Under 5k
104 733 241,Under 5k
088 651 625,Over 100k
880 725 668,10k-20k
870 138 120,Over 100k
462 775 032,Over 100k
322 410 671,Over 100k
058 856 410,10k-20k
735 644 015,30k-40k
435 576 202,Over 100k
523 028 835,60k-70k
807 745 310,Over 100k
276 288 305,5k-10k
713 764 058,Over 100k
752 647 032,80k-90k
341 103 588,40k-50k
277 566 808,Over 100k
468 503 289,40k-50k
716 534 508,40k-50k
458 833 076,10k-20k
732 280 557,50k-60k
147 027 627,5k-10k
450 781 737,10k-20k
711 762 864,Over 100k
556 041 762,Over 100k
514 670 132,5k-10k
340 853 225,50k-60k
241 273 507,30k-40k
457 053 312,20k-30k
755 043 247,40k-50k
615 688 058,Over 100k
431 670 546,Over 100k
560 544 280,40k-50k
271 608 440,60k-70k
055 134 431,20k-30k
821 601 671,5k-10k
325 865 202,5k-10k
381 062 819,70k-80k
770 645 646,70k-80k
854 667 201,60k-70k
433 705 746,50k-60k
278 306 725,Under 5k
611 806 829,5k-10k
407 725 332,70k-80k
683 587 224,20k-30k
021 431 770,30k-40k
384 711 800,Over 100k
067 213 819,80k-90k
662 882 174,20k-30k
654 780 261,Over 100k
481 683 076,Over 100k
615 216 702,90k-100k
560 865 248,60k-70k
660 571 548,30k-40k
220 334 551,10k-20k
674 620 752,Over 100k
122 834 609,90k-100k
056 726 821,30k-40k
128 837 234,20k-30k
628 551 087,Over 100k
745 340 166,70k-80k
527 325 062,10k-20k
144 608 536,Under 5k
558 031 720,90k-100k
460 317 746,40k-50k
104 351 747,20k-30k
662 540 772,Under 5k
278 832 605,20k-30k
756 104 469,50k-60k
226 774 164,Under 5k
826 620 189,90k-100k
337 745 244,70k-80k
088 225 537,10k-20k
556 680 726,30k-40k
865 802 615,10k-20k
273 210 880,Over 100k
033 224 551,5k-10k
017 285 339,90k-100k
832 058 325,20k-30k
502 465 321,5k-10k
481 620 649,10k-20k
615 580 768,60k-70k
047 645 536,Over 100k
507 334 258,40k-50k
127 420 669,Under 5k
402 468 169,20k-30k
286 504 329,Over 100k
118 833 409,60k-70k
867 310 526,Under 5k
234 470 359,20k-30k
415 466 101,50k-60k
568 273 254,5k-10k
443 103 551,60k-70k
486 524 507,Over 100k
311 883 078,10k-20k
034 456 715,Under 5k
140 376 229,10k-20k
481 783 314,40k-50k
668 728 025,Under 5k
482 413 309,5k-10k
204 667 745,Under 5k
147 661 508,20k-30k
760 764 126,Over 100k
642 572 507,Under 5k
018 347 757,10k-20k
246 675 524,70k-80k
267 344 059,Over 100k
335 810 222,20k-30k
823 527 601,90k-100k
406 675 272,30k-40k
168 802 270,60k-70k
738 117 324,60k-70k
143 820 678,Over 100k
102 433 588,60k-70k
132 788 464,50k-60k
286 537 444,20k-30k
867 251 035,40k-50k
588 033 258,Over 100k
540 865 268,30k-40k
226 038 545,5k-10k
615 506 748,20k-30k
810 817 627,20k-30k
204 564 389,40k-50k
284 703 857,90k-100k
208 355 388,60k-70k
374 571 602,30k-40k
440 813 376,Under 5k
450 681 580,5k-10k
683 114 508,80k-90k
147 251 664,Over 100k
518 640 750,Over 100k
613 055 748,20k-30k
540 643 715,5k-10k
117 764 068,Over 100k
377 185 038,40k-50k
230 832 552,Over 100k
854 176 500,Under 5k
561 441 700,10k-20k
805 331 725,30k-40k
322 058 652,Under 5k
480 664 259,40k-50k
053 348 249,70k-80k
472 314 061,40k-50k
671 104 768,Over 100k
173 174 020,Under 5k
674 885 264,5k-10k
037 431 178,50k-60k
643 571 508,70k-80k
170 183 487,Under 5k
466 077 252,Under 5k
352 462 089,50k-60k
170 334 486,60k-70k
678 116 088,70k-80k
117 340 547,60k-70k
480 413 277,Under 5k
082 286 139,Under 5k
745 612 234,Under 5k
146 032 271,90k-100k
128 301 561,50k-60k
622 087 161,Over 100k
835 528 464,30k-40k
755 130 432,30k-40k
128 603 511,Over 100k
403 461 551,Under 5k
455 861 864,5k-10k
507 644 656,Over 100k
073 211 740,50k-60k
653 774 026,20k-30k
021 137 641,Under 5k
071 283 261,40k-50k
613 574 508,10k-20k
833 108 129,10k-20k
653 087 411,20k-30k
733 210 249,Over 100k
230 472 359,30k-40k
725 405 310,50k-60k
331 788 414,70k-80k
885 306 118,30k-40k
347 112 039,60k-70k
582 344 354,Over 100k
273 218 602,90k-100k
084 725 837,80k-90k
018 762 757,Over 100k
304 185 671,80k-90k
761 347 244,5k-10k
483 453 254,Over 100k
661 102 749,Over 100k
254 776 032,60k-70k
254 087 661,10k-20k
671 274 066,20k-30k
835 130 725,80k-90k
433 401 551,80k-90k
356 470 229,70k-80k
864 718 036,Under 5k
510 462 351,5k-10k
517 033 148,10k-20k
641 250 717,40k-50k
255 346 801,20k-30k
672 845 302,Over 100k
183 187 624,Under 5k
542 572 664,30k-40k
650 882 376,50k-60k
264 768 854,20k-30k
432 580 587,Under 5k
653 028 522,50k-60k
504 116 682,80k-90k
728 107 350,Over 100k
278 238 100,40k-50k
877 113 464,10k-20k
378 820 138,30k-40k
432 556 884,Over 100k
317 043 875,5k-10k
035 218 312,Under 5k
761 182 534,20k-30k
345 012 611,20k-30k
465 813 806,20k-30k
221 403 769,10k-20k
714 453 354,10k-20k
011 433 471,Over 100k
811 740 737,10k-20k
655 134 021,10k-20k
478 331 101,10k-20k
108 346 586,60k-70k
774 613 202,60k-70k
642 507 487,Over 100k
283 207 835,Over 100k
385 260 146,10k-20k
527 601 835,Under 5k
621 471 507,20k-30k
104 861 547,30k-40k
345 140 735,60k-70k
683 580 419,40k-50k
533 085 718,60k-70k
662 502 541,Over 100k
061 347 282,5k-10k
168 801 520,Under 5k
540 622 750,10k-20k
068 527 431,5k-10k
861 748 036,80k-90k
506 588 326,10k-20k
755 160 827,Over 100k
511 072 662,Under 5k
826 571 069,20k-30k
108 146 739,20k-30k
745 146 050,50k-60k
485 426 035,20k-30k
172 043 382,20k-30k
533 882 254,50k-60k
815 862 354,Under 5k
561 448 010,30k-40k
550 288 617,Under 5k
144 067 287,5k-10k
045 541 687,5k-10k
055 148 332,Over 100k
178 140 687,5k-10k
147 607 238,Over 100k
816 802 375,20k-30k
057 334 419,40k-50k
684 524 077,Under 5k
266 854 454,10k-20k
520 523 341,20k-30k
086 554 326,60k-70k
832 208 557,Over 100k
460 785 686,30k-40k
644 051 161,30k-40k
462 805 649,20k-30k
014 358 162,20k-30k
623 410 719,60k-70k
806 551 727,5k-10k
315 274 100,40k-50k
742 330 525,40k-50k
758 337 018,30k-40k
285 644 654,5k-10k
355 023 748,90k-100k
882 556 020,10k-20k
613 714 088,90k-100k
685 102 352,20k-30k
813 862 075,40k-50k
247 352 107,80k-90k
661 802 819,30k-40k
516 470 168,20k-30k
280 285 677,50k-60k
468 105 689,Over 100k
244 530 739,20k-30k
672 216 041,70k-80k
372 072 835,80k-90k
331 882 076,Over 100k
476 401 351,5k-10k
870 628 120,70k-80k
560 528 622,5k-10k
386 024 129,5k-10k
357 341 544,60k-70k
582 544 060,30k-40k
541 671 038,50k-60k
203 217 641,Under 5k
132 280 371,10k-20k
522 473 065,10k-20k
037 154 358,Over 100k
806 655 718,5k-10k
807 716 618,10k-20k
883 540 510,Over 100k
653 270 249,10k-20k
054 726 831,10k-20k
554 380 261,20k-30k
203 413 729,Over 100k
518 502 331,30k-40k
804 765 766,20k-30k
074 468 265,10k-20k
672 234 184,Over 100k
621 456 706,Under 5k
130 672 249,5k-10k
332 287 085,30k-40k
331 048 249,Over 100k
852 608 439,20k-30k
083 564 526,Over 100k
873 165 724,40k-50k
345 802 250,50k-60k
167 082 619,50k-60k
834 150 757,Under 5k
052 744 687,30k-40k
166 441 071,Under 5k
556 106 821,5k-10k
418 018 537,80k-90k
413 583 709,Over 100k
668 528 029,5k-10k
246 577 027,50k-60k
180 682 510,10k-20k
110 388 329,50k-60k
553 102 682,30k-40k
403 451 685,50k-60k
025 835 612,Over 100k
014 654 651,50k-60k
457 653 012,5k-10k
873 143 051,Over 100k
508 573 466,5k-10k
407 556 612,Under 5k
813 503 521,50k-60k
085 146 652,20k-30k
734 731 144,10k-20k
265 044 685,40k-50k
581 062 312,Under 5k
522 310 762,40k-50k
443 773 114,20k-30k
681 227 864,5k-10k
125 160 762,30k-40k
455 861 047,20k-30k
642 607 725,40k-50k
618 532 089,5k-10k
813 213 089,Under 5k
702 287 665,Under 5k
518 038 435,60k-70k
442 668 554,60k-70k
706 154 127,10k-20k
702 432 535,60k-70k
068 725 431,90k-100k
022 654 180,70k-80k
174 380 717,Under 5k
802 775 627,40k-50k
370 164 758,70k-80k
441 708 617,50k-60k
453 824 674,60k-70k
486 185 507,10k-20k
613 280 585,Under 5k
372 345 744,80k-90k
518 576 400,10k-20k
418 506 580,60k-70k
355 162 082,Over 100k
173 268 202,10k-20k
130 846 249,10k-20k
523 804 250,Over 100k
803 841 139,50k-60k
861 143 709,30k-40k
568 018 220,30k-40k
133 452 284,10k-20k
726 711 344,5k-10k
627 417 207,10k-20k
466 114 089,70k-80k
853 708 626,70k-80k
164 150 880,Over 100k
720 765 866,40k-50k
253 867 022,40k-50k
145 806 220,20k-30k
042 566 778,Under 5k
564 880 615,80k-90k
661 082 511,90k-100k
188 103 469,30k-40k
720 527 340,Over 100k
860 153 725,80k-90k
377 413 026,80k-90k
116 476 078,50k-60k
435 405 311,Under 5k
066 854 415,30k-40k
721 467 207,10k-20k
881 226 500,Over 100k
518 568 068,30k-40k
511 034 738,70k-80k
014 733 752,90k-100k
067 711 440,40k-50k
062 443 585,10k-20k
018 546 770,5k-10k
730 547 866,Under 5k
378 325 484,10k-20k
467 425 070,30k-40k
268 275 070,10k-20k
618 716 484,50k-60k
011 358 447,70k-80k
641 801 378,Over 100k
281 043 372,5k-10k
708 661 129,30k-40k
622 017 762,90k-100k
044 167 161,10k-20k
728 106 659,5k-10k
877 226 134,10k-20k
764 310 819,Over 100k
447 653 114,20k-30k
731 601 472,20k-30k
673 544 706,40k-50k
062 348 172,90k-100k
058 661 729,40k-50k
825 331 705,60k-70k
873 273 056,50k-60k
801 823 329,Under 5k
307 147 645,20k-30k
308 817 626,30k-40k
021 388 269,Under 5k
581 324 324,30k-40k
453 723 702,10k-20k
442 053 161,Over 100k
081 156 622,Under 5k
580 112 340,Under 5k
167 154 020,40k-50k
742 705 320,30k-40k
722 730 652,40k-50k
704 354 117,Over 100k
854 603 289,10k-20k
253 374 524,30k-40k
117 462 309,80k-90k
837 602 176,Over 100k
653 150 722,20k-30k
705 216 646,30k-40k
440 611 739,80k-90k
488 733 106,60k-70k
403 765 811,70k-80k
258 840 537,5k-10k
071 162 382,Over 100k
870 665 726,Over 100k
132 887 464,10k-20k
620 475 269,30k-40k
830 146 551,60k-70k
077 341 162,30k-40k
344 718 010,40k-50k
713 453 454,30k-40k
556 134 021,5k-10k
640 556 726,10k-20k
253 074 439,10k-20k
067 712 836,80k-90k
406 771 162,90k-100k
481 627 602,70k-80k
658 702 717,20k-30k
274 468 164,50k-60k
521 881 334,Under 5k
233 885 508,30k-40k
132 432 584,Under 5k
